15075,sandra-bullock,3243,1917.81,558,2024-06-21,19
15076,brittany-rodriguez,7314,1398.28,549,2022-12-23,20
15077,robert-kaufman,1616,924.51,681,2023-07-14,4
15078,tiffany-thomas,9844,1433.57,205,2024-02-07,9
15079,shelby-hayes,10098,1930.97,384,2024-02-23,2
15080,holly-jones,5261,759.55,748,2023-05-18,7
15081,andrew-jenkins,634,240.14,156,2023-09-18,5
15082,edward-wood-phd,11916,243.75,293,2024-04-28,4
15083,melinda-mueller,11605,1579.55,779,2023-01-21,12
15084,michael-gray,9125,151.32,974,2024-08-18,9
15085,stephanie-thompson,5318,787.6,273,2022-10-13,19
15086,raven-cunningham,7622,1029.41,436,2023-06-17,20
15087,barbara-sanders,9929,1921.94,355,2023-07-13,7
15088,melanie-lewis,12146,1585.87,1187,2024-05-23,14
15089,brett-jenkins,2751,508.69,1105,2023-08-26,7
15090,beverly-nelson,5498,1885.29,684,2023-01-21,15
15091,larry-brown,2258,1204.67,897,2024-02-05,18
15092,anne-elliott,8407,1403.58,918,2023-09-27,3
15093,samantha-friedman,10658,441.34,276,2023-10-17,19
15094,richard-gilbert,5815,253.82,584,2023-06-22,8
15095,benjamin-miller,9314,1819.3,149,2022-11-05,3
15096,kelly-mooney,2216,1210.7,680,2023-11-17,19
15097,julie-cunningham,14027,1763.01,1149,2024-04-10,17
15098,james-johnson,14333,1379.47,413,2023-01-04,16
15099,jesse-adams,13586,904.17,1199,2024-03-29,2
15100,douglas-savage,2749,1154.45,968,2024-08-26,6
15101,daniel-tate,5758,1128.96,493,2024-04-29,5
15102,nicholas-dixon,5709,169.31,896,2022-11-29,14
15103,michelle-davis,636,1061.2,322,2023-02-11,5
15104,cindy-lawrence,8490,1539.81,1122,2024-08-02,9
15105,stephanie-johnson,1785,422.36,538,2024-05-06,20
15106,suzanne-pineda,9755,41.36,591,2023-04-28,19
15107,travis-anderson,13457,217.97,951,2024-01-18,17
15108,justin-watts,14531,430.52,125,2024-06-27,20
15109,tracy-ramos,10887,1201.84,295,2023-09-23,11
15110,clayton-lopez,5811,1598.88,783,2024-08-18,18
15111,robert-cook,12337,791.08,926,2023-07-09,11
15112,edward-taylor,9029,888.6,811,2024-01-28,9
15113,ian-schroeder,9837,1046.25,146,2024-05-08,8
15114,kevin-smith,14275,1260.0,372,2024-02-12,16
15115,christina-rosario,8531,542.76,322,2024-01-11,16
15116,rachel-jones,753,1205.78,1026,2024-04-10,4
15117,david-lewis,6408,1239.72,721,2023-06-04,12
15118,brian-johnson,12545,1634.49,459,2023-11-13,7
15119,jacqueline-bass,406,726.24,1027,2024-03-21,6
15120,mark-henry,7027,826.01,757,2024-01-01,8
15121,sharon-sellers,2469,933.95,123,2023-09-20,8
15122,beverly-anderson,13408,1586.83,460,2022-12-03,18
15123,misty-mcknight,8539,1460.28,686,2023-12-02,16
15124,michael-larson,10440,888.46,801,2022-09-11,11
15125,tammy-compton,14044,338.78,1022,2024-04-02,20
15126,michael-gordon,11803,594.45,1146,2024-01-15,14
15127,anthony-stephens,11677,1977.33,1191,2024-07-29,12
15128,mark-drake,3620,434.4,1191,2023-09-02,3
15129,gary-bender,13079,1967.62,417,2022-12-23,5
15130,tiffany-davidson,4431,430.71,312,2023-02-09,3
15131,jessica-downs,108,1688.29,750,2024-01-05,2
15132,dorothy-flores,10565,1172.77,739,2023-07-04,14
15133,clinton-gutierrez,4338,1015.11,1189,2023-05-31,6
15134,lucas-jefferson,11511,458.31,1216,2023-04-06,1
15135,david-martinez,6155,79.45,1215,2023-09-23,11
15136,steven-nguyen,14211,1776.96,704,2022-12-17,15
15137,troy-edwards-dds,10935,647.53,439,2022-10-31,20
15138,audrey-hall,15112,1701.37,483,2022-10-19,9
15139,olivia-williams,3479,1506.26,310,2024-03-18,6
15140,kyle-white,5190,1084.88,1032,2024-01-28,2
15141,lauren-walters,9171,939.69,301,2023-08-27,5
15142,rebekah-herrera,14332,709.2,584,2023-02-01,10
15143,andrea-higgins,501,1322.66,216,2023-02-25,14
15144,laura-williams,701,1028.6,1010,2023-07-31,4
15145,gabrielle-wright,9834,836.31,390,2024-01-19,8
15146,erin-gutierrez,2223,414.58,1005,2023-04-27,15
15147,andrew-castro,2994,1321.67,217,2023-03-14,6
15148,nicholas-smith,9608,1729.04,373,2023-01-31,7
15149,ruth-george,10849,1270.31,278,2024-07-18,4
15150,rita-salazar,14550,487.16,509,2023-12-04,3
15151,amanda-coleman,9027,1251.41,908,2023-03-12,4
15152,matthew-ferguson,11018,1612.02,1055,2024-07-23,15
15153,william-johnson,5041,1712.47,198,2022-11-11,6
15154,ashley-le,4799,1851.88,411,2023-09-24,1
15155,rachael-sanchez,15188,608.91,614,2024-04-06,7
15156,travis-bruce,2360,1070.96,1004,2024-07-28,7
15157,stephanie-cannon-md,646,1775.99,216,2023-04-11,3
15158,douglas-hoover,992,994.18,1146,2023-01-08,1
15159,michael-long,3570,853.43,1002,2023-01-28,14
15160,maria-dominguez,3385,635.18,1073,2023-02-15,20
15161,carolyn-marshall,10540,310.65,314,2023-03-23,4
15162,elizabeth-peterson,1177,279.17,749,2024-07-03,9
15163,tammy-myers,5720,994.07,508,2023-09-13,1
15164,rebekah-potter,4084,963.86,379,2024-03-22,3
15165,russell-hendricks,2585,1240.09,805,2023-03-09,17
15166,daniel-terry,10107,743.17,241,2023-02-16,8
15167,vincent-dean,5130,745.9,540,2022-10-09,2
15168,travis-norton,1166,1179.67,739,2023-01-22,7
15169,roy-hammond,201,165.25,877,2022-11-22,20
15170,keith-page,11667,1099.43,631,2024-04-11,14
15171,janet-peterson,11244,362.31,259,2023-12-22,15
15172,desiree-owens,7124,748.13,743,2023-10-29,2
15173,deanna-thomas,15530,912.66,206,2023-09-11,6
15174,jesse-davidson,4085,278.84,289,2023-01-01,7
15175,elizabeth-hendricks,8473,1449.03,668,2024-08-27,5
15176,michael-shields,7455,1819.82,511,2024-03-10,3
15177,vincent-hunt,6131,474.55,572,2023-03-19,11
15178,matthew-thornton,15807,1882.92,791,2024-08-07,16
15179,michael-leon,6791,829.76,1111,2023-04-07,9
15180,adam-craig,2022,1913.57,124,2023-06-08,8
15181,joshua-castaneda,4848,687.12,152,2023-08-16,10
15182,ryan-mccormick,4640,862.32,833,2023-07-09,10
15183,richard-washington,1175,1854.41,752,2023-12-05,17
15184,teresa-hensley,85,1533.92,735,2024-02-09,16
15185,karen-hicks,10593,1171.71,237,2023-03-07,8
15186,denise-morrison,16254,1685.56,1104,2023-04-07,4
15187,debra-clay,5011,195.5,924,2023-12-29,13
15188,sarah-george,4067,906.08,722,2024-06-01,9
15189,emily-hawkins,2425,1265.26,455,2024-04-30,12
15190,tasha-martin,8240,1690.0,126,2024-04-11,20
15191,daniel-alexander,3675,1258.55,376,2023-10-30,11
15192,paige-wilkins,992,1200.17,864,2024-08-27,12
15193,penny-james,15843,250.33,814,2023-09-27,3
15194,holly-bennett,10903,903.96,802,2024-06-02,6
15195,beth-smith,182,518.08,575,2023-11-08,10
15196,tyler-bryant,15339,1332.92,1140,2023-12-26,3
15197,candace-smith,15085,1568.12,193,2022-12-24,9
15198,amber-shelton,14568,1780.82,803,2024-07-18,19
15199,jason-daniel,4589,415.0,878,2022-12-20,14
15200,cheryl-bailey,13696,1423.86,471,2022-12-26,4
15201,brandon-neal,11872,1454.49,1219,2024-08-07,7
15202,maria-nelson,13784,1824.29,329,2023-11-25,7
15203,nathaniel-patterson,10306,906.43,694,2024-08-11,3
15204,beth-johnson,15671,210.07,615,2023-04-02,4
15205,felicia-nguyen,10914,1786.49,834,2024-05-01,11
15206,david-jimenez,9563,678.45,689,2023-07-28,20
15207,francisco-williams,14792,2002.29,136,2023-04-17,13
15208,gabrielle-chang,9683,1086.6,310,2024-09-02,12
15209,janet-anderson,8403,621.08,803,2023-01-14,7
15210,luke-galloway,3042,1373.07,231,2023-03-19,1
15211,tommy-tucker,14525,1625.28,921,2023-07-08,1
15212,eric-peck,14484,1807.39,509,2023-03-15,13
15213,catherine-lopez,1758,1711.04,940,2022-11-18,10
15214,nicholas-webster,6028,1434.91,140,2023-12-29,12
15215,james-thomas-dvm,13094,1435.66,949,2024-03-10,1
15216,cody-glenn,10164,799.51,921,2024-05-04,7
15217,jordan-woodard,13754,1759.26,800,2023-10-08,5
15218,david-mann,2948,1773.92,275,2023-07-08,13
15219,megan-stout,3300,947.71,542,2022-09-14,9
15220,vernon-armstrong,12137,1902.97,313,2023-09-10,19
15221,mark-mills,16194,1435.57,203,2023-02-06,12
15222,amber-pacheco,7673,1017.03,719,2023-10-03,15
15223,rhonda-ruiz,15813,104.2,523,2024-07-20,18
15224,melody-kelly-phd,13336,1494.12,650,2024-07-07,7
15225,matthew-wright,15373,496.97,1028,2023-01-28,9
15226,patrick-love,15815,269.16,620,2023-05-13,2
15227,shannon-mcclure,4602,1676.16,1172,2024-05-28,1
15228,james-roy,2517,989.57,507,2024-08-17,15
15229,robert-lynch,12716,1704.45,195,2024-07-18,14
15230,glenda-sellers,1020,553.68,877,2022-12-19,3
15231,gregory-oconnell,14768,873.26,136,2023-10-10,11
15232,james-marks,12180,65.75,131,2023-03-12,3
15233,julie-nicholson,8612,365.69,732,2022-12-01,11
15234,craig-white,10849,496.84,687,2023-08-30,10
15235,angela-brown,13958,935.04,774,2022-10-26,15
15236,william-meyers,1107,1928.36,1062,2024-03-28,6
15237,michael-costa,6230,1355.41,541,2024-08-22,13
15238,patricia-brown,6708,1173.5,1141,2023-03-27,7
15239,andrew-sanders,1369,1783.01,851,2022-10-24,19
15240,paul-chase-jr.,6748,1097.7,963,2023-10-09,20
15241,teresa-aguilar,5859,1507.6,611,2023-11-11,19
15242,stacy-holmes,11598,1991.96,318,2024-01-21,17
15243,mr.-ronald-johnson,14777,1904.86,592,2023-01-24,20
15244,gregory-griffin,7438,789.31,1091,2024-08-02,9
15245,robert-thompson-phd,13002,427.31,1162,2023-04-14,13
15246,marie-baker,1076,1749.4,1086,2024-02-22,1
15247,ashley-patel,15000,1343.79,277,2024-07-13,14
15248,barbara-burns,10177,984.93,329,2023-09-17,2
15249,robert-lopez,6855,1385.84,874,2023-10-27,13
15250,jason-watson,4636,878.86,1033,2022-12-31,9
15251,victoria-johnson,7202,1727.23,991,2023-02-19,19
15252,dr.-nicholas-hudson,12006,1519.7,571,2024-01-07,9
15253,george-dennis,1277,1260.74,928,2023-04-07,20
15254,lisa-armstrong,2396,1152.7,728,2023-07-19,9
15255,sarah-browning,14243,1179.31,499,2024-04-05,10
15256,peter-whitehead,15105,1646.82,801,2023-05-25,13
15257,evan-mitchell,223,1939.82,137,2022-10-23,17
15258,jason-brown,5668,747.8,1161,2023-03-16,15
15259,richard-gonzales,15780,118.19,1139,2024-06-12,5
15260,luke-sanders,6408,1238.5,499,2024-07-04,20
15261,brittney-gonzalez,12516,1861.97,605,2023-01-11,16
15262,allen-taylor,4858,682.68,1178,2022-12-27,2
15263,jordan-payne,14416,356.54,131,2022-11-26,2
15264,sarah-lane,3786,448.57,598,2024-08-19,7
15265,william-romero,14034,1654.53,551,2024-05-23,13
15266,latoya-sloan,4889,1598.7,843,2023-10-24,3
15267,jody-drake,10589,1905.76,1053,2024-02-24,12
15268,pamela-manning,5030,77.83,358,2023-10-18,16
15269,jorge-gregory,9935,100.56,1187,2023-08-25,20
15270,erica-king,5180,222.43,635,2023-01-25,11
15271,jade-duke,1232,961.22,290,2023-11-01,6
15272,brandon-sanchez,3494,1483.99,284,2023-08-20,18
15273,cindy-smith,9565,1344.87,855,2022-09-13,18
15274,sharon-frank,6484,732.17,562,2023-12-08,17
15275,david-powell,9985,1613.53,1081,2023-03-22,13
15276,derek-greene,3559,401.44,637,2023-03-29,11
15277,brandon-ewing,9791,825.12,765,2023-08-22,17
15278,mr.-carl-moore,5535,823.47,950,2023-02-22,11
15279,benjamin-green,15107,1515.95,269,2024-08-21,15
15280,lisa-bruce,11376,770.87,669,2024-02-11,9
15281,sarah-navarro,5564,452.51,889,2023-05-14,15
15282,brent-stevens,4410,198.04,749,2024-09-04,8
15283,howard-miller,1950,1706.89,1104,2022-10-21,1
15284,brenda-fuentes,10356,392.1,1157,2024-05-29,4
15285,toni-smith,6843,518.62,454,2023-06-22,15
15286,jessica-santana,4590,75.33,680,2023-11-21,4
15287,lydia-owens,2062,155.11,548,2024-08-18,16
15288,matthew-yu,11669,320.42,135,2023-09-25,9
15289,jesse-ruiz,6289,555.49,403,2023-03-16,2
15290,mr.-walter-donovan,2962,1956.19,1013,2024-08-28,18
15291,charles-webster,12345,1439.29,754,2024-08-13,19
15292,luke-stewart,15442,1151.26,607,2024-03-22,7
15293,chloe-davis,11835,1378.68,146,2024-02-26,5
15294,edward-ali,15738,633.85,839,2022-10-24,16
15295,miranda-nunez,11571,1665.48,798,2024-08-28,10
15296,derek-baker,9715,1058.63,491,2024-07-25,13
15297,kevin-arnold,1964,1175.61,494,2024-05-04,19
15298,mary-powell,2229,1402.64,219,2024-03-01,9
15299,robert-rodriguez,15900,272.57,1220,2024-06-17,6
15300,kevin-daniels,5150,749.24,754,2023-05-05,1
15301,donald-simpson,9407,1434.81,424,2023-11-08,14
15302,william-ramirez,2612,1228.98,1168,2024-05-21,7
15303,jeffery-roberts,11297,297.26,247,2022-11-16,13
15304,heather-griffith,11514,1568.24,449,2023-05-04,17
15305,brianna-garcia,7646,946.17,1116,2023-06-07,4
15306,michael-scott,1189,309.69,187,2023-09-23,6
15307,bryce-robinson,6848,1551.28,685,2022-10-13,19
15308,clinton-elliott,5890,614.68,188,2024-08-16,14
15309,eric-harrison,7387,1697.59,449,2024-04-03,12
15310,sandra-schmidt,11819,472.4,1174,2023-10-16,18
15311,james-ellis,1646,244.76,1066,2024-03-21,8
15312,natalie-brown,16223,497.11,498,2022-09-25,6
15313,nicholas-barber,569,1998.35,910,2023-12-05,17
15314,andrew-finley,7900,53.7,455,2022-12-09,2
15315,susan-shannon,3967,1691.09,726,2023-08-30,7
15316,henry-williams,375,1069.99,926,2023-06-05,4
15317,mark-valdez,11375,116.92,487,2023-10-30,1
15318,mary-vincent,2173,469.12,545,2024-04-02,15
15319,albert-barrera,2680,484.12,408,2024-07-24,4
15320,robin-dixon,5568,1605.09,1166,2023-06-27,15
15321,cory-robinson,291,798.53,428,2024-02-13,15
15322,alicia-wilson,8697,1225.41,745,2024-02-01,12
15323,david-white,6062,213.33,497,2023-02-07,19
15324,robert-campbell,3890,1924.25,1176,2023-01-13,20
15325,james-martin,7159,1795.69,486,2024-06-17,6
15326,jonathan-salinas,7093,597.54,975,2024-08-10,4
15327,caitlin-mendoza,6512,1441.04,872,2022-12-03,9
15328,frank-evans,14061,1874.31,733,2023-11-07,2
15329,marcus-miller-md,1459,1812.59,724,2023-12-27,2
15330,toni-swanson,12067,516.24,661,2024-01-27,1
15331,steven-robinson,16344,457.22,143,2024-07-01,17
15332,andrew-hampton,815,743.48,164,2024-01-06,7
15333,gregory-kline,13991,428.37,1053,2022-12-19,14
15334,mr.-paul-collins-phd,12897,1353.36,483,2023-01-11,3
15335,beverly-phillips,2327,1457.61,148,2024-07-07,12
15336,rachel-rodriguez,15779,602.95,609,2023-06-25,15
15337,edward-english,2309,72.6,459,2024-08-30,18
15338,michele-knight,6221,1402.66,1167,2023-04-01,3
15339,christopher-ware,2395,1356.05,1153,2024-01-20,1
15340,ellen-jackson,7124,1918.33,240,2023-07-22,5
15341,brent-brown,14240,1153.0,907,2023-04-14,1
15342,maria-robles,2749,1921.81,509,2022-10-15,13
15343,renee-moore,2165,101.07,1172,2023-06-15,7
15344,jordan-may,12872,924.09,420,2023-08-23,6
15345,paula-johnson,6269,1297.7,839,2023-05-14,9
15346,robert-reynolds,6547,1509.04,1008,2023-12-02,6
15347,hannah-thomas,11254,1908.71,408,2024-01-01,20
15348,robert-montoya,3892,869.41,630,2023-03-16,18
15349,katherine-adkins,6644,1717.25,242,2023-03-06,8
15350,devin-fleming,8420,53.09,1003,2023-06-25,8
15351,jessica-mclaughlin,16352,724.98,516,2024-04-25,17
15352,laura-jacobson,14957,435.84,632,2024-03-29,4
15353,dale-fletcher,3301,189.46,366,2022-12-04,8
15354,allen-keller,6141,1869.32,701,2024-01-30,3
15355,kelly-johnson,11695,1766.81,1191,2024-08-23,18
15356,joan-james,10520,121.89,466,2024-02-02,7
15357,elizabeth-james,16079,90.49,1208,2024-08-11,5
15358,rebecca-wright,10838,1026.05,615,2022-10-20,1
15359,adam-brown,5702,874.29,867,2024-02-13,19
15360,crystal-harris,7911,976.52,967,2024-08-03,9
15361,kelli-sims,5522,1871.7,505,2023-07-30,18
15362,robert-phillips,2699,283.43,695,2023-04-09,3
15363,jeffrey-holloway-dvm,5083,402.58,1221,2023-09-06,15
15364,allison-patterson-dvm,3977,1426.68,699,2023-08-15,3
15365,tara-vasquez,5008,281.47,484,2024-05-05,2
15366,michael-brewer,9082,1437.98,1019,2022-10-09,15
15367,tina-morrison,5331,290.76,576,2022-09-25,8
15368,mark-smith,6155,426.77,193,2022-10-03,5
15369,karen-taylor,9610,182.2,302,2023-12-04,17
15370,susan-nichols,11836,1062.85,540,2022-12-14,6
15371,eugene-keller,6878,1507.64,1212,2022-11-26,6
15372,lauren-miller,5646,1937.39,986,2023-10-31,3
15373,jeffery-moore,12067,535.24,139,2023-05-03,2
15374,molly-williams,6069,67.9,861,2024-08-07,4
15375,richard-perez,3857,1910.51,1184,2023-10-26,15
15376,christina-burns,7333,1646.43,557,2023-04-19,2
15377,megan-shah,15175,276.86,162,2023-09-28,5
15378,robin-weaver,11579,1209.86,1034,2023-04-04,1
15379,dawn-williams,10719,1870.11,1182,2023-01-21,12
15380,eric-weiss,7685,1203.89,563,2023-03-21,7
15381,lynn-davis,5734,517.96,926,2023-03-24,14
15382,michael-baldwin,11518,1567.71,339,2023-01-28,3
15383,tracey-krause,13084,108.98,553,2022-11-13,18
15384,david-hall,1709,676.0,1069,2023-03-31,9
15385,laurie-spence,14161,986.19,258,2023-02-11,13
15386,lisa-herrera,15435,401.34,439,2024-04-28,7
15387,christopher-sullivan,7684,965.13,458,2022-11-24,7
15388,robin-walker,11251,1429.77,562,2023-02-21,12
15389,shane-clay,11873,974.37,678,2023-12-31,19
15390,kevin-irwin,543,409.67,1116,2023-07-14,12
15391,keith-dunn,9566,544.74,247,2022-10-29,3
15392,jason-carroll,1703,1687.35,449,2022-11-22,3
15393,jacob-ferguson,9060,1155.62,847,2022-12-09,11
15394,john-merritt,10998,1711.5,780,2023-01-04,14
15395,brandi-lee,9692,477.69,791,2024-04-26,12
15396,john-rhodes,6290,251.68,532,2024-09-07,6
15397,stacey-carney,7350,1114.17,490,2022-11-16,1
15398,ashley-barton,1276,894.04,702,2023-01-29,15
15399,albert-adkins,11731,1260.3,291,2023-02-14,20
15400,michelle-turner,3666,287.57,685,2023-05-13,8
15401,virginia-dunn,198,1233.15,658,2024-07-27,17
15402,eddie-evans,10353,939.22,616,2023-06-14,10
15403,cynthia-zamora,6188,1914.75,272,2024-05-12,6
15404,jennifer-brewer,8778,291.23,536,2024-03-01,13
15405,jennifer-sweeney,4340,1088.07,1017,2023-08-04,10
15406,antonio-peterson,15874,69.13,828,2022-10-20,11
15407,kevin-lewis,286,1315.6,809,2023-10-10,10
15408,dr.-lisa-macias,8503,234.72,1103,2024-02-10,12
15409,martha-myers,285,1209.6,1227,2023-05-31,13
15410,susan-cox,2918,1127.53,1148,2023-05-23,6
15411,mrs.-crystal-miller-md,5937,815.59,960,2024-03-05,7
15412,denise-schmidt,15762,1361.75,434,2023-10-02,8
15413,eugene-hicks,2348,122.1,387,2024-07-09,19
15414,jonathan-morales,4414,1174.21,602,2023-11-25,10
15415,allison-long,1406,31.23,845,2023-04-20,11
15416,judy-valdez,15252,92.5,1104,2023-03-22,13
15417,thomas-cortez,14688,557.8,513,2024-03-30,5
15418,gary-potter,13299,485.91,1189,2022-10-09,19
15419,felicia-hutchinson,9244,1114.79,627,2022-10-07,17
15420,natalie-garcia,13046,1295.88,1137,2023-08-13,17
15421,erica-grimes,14502,745.53,616,2024-08-11,9
15422,matthew-montgomery,12246,1450.19,730,2023-09-02,10
15423,anna-cohen-dds,7274,1513.97,183,2024-06-12,18
15424,jack-smith,8227,133.15,1099,2023-04-14,15
15425,carrie-bates,804,291.14,747,2024-08-16,17
15426,kristy-willis,15564,1672.14,857,2024-07-24,20
15427,jason-smith-jr.,10832,570.31,996,2022-11-30,2
15428,gregory-anderson,12283,671.61,500,2023-12-01,20
15429,miss-alexandra-garcia,12381,426.89,536,2024-09-04,4
15430,robert-calderon,9015,1975.22,341,2023-12-23,15
15431,amy-mcpherson,432,493.0,1107,2023-04-23,2
15432,frank-allen,5431,562.11,447,2022-11-05,7
15433,tara-gaines,14843,904.06,272,2024-02-10,19
15434,benjamin-benjamin,2603,1629.43,585,2024-01-29,7
15435,mrs.-kayla-shah,5949,1778.36,370,2023-05-07,19
15436,dr.-michael-francis,3461,418.73,1082,2024-07-01,1
15437,steven-fields,11957,1138.2,258,2023-07-20,20
15438,miranda-bryant,10764,638.32,148,2024-03-21,5
15439,alex-sanchez,3147,545.17,296,2024-02-20,14
15440,grant-carpenter,16247,1773.58,968,2024-05-07,14
15441,kendra-roy,10220,680.52,1080,2023-09-30,13
15442,jerry-johnson,14844,1260.91,1156,2024-08-15,10
15443,thomas-holder,5262,1472.26,847,2022-11-22,1
15444,christina-schneider,13018,1816.58,395,2022-12-13,15
15445,justin-jones,9643,1560.7,967,2022-10-18,1
15446,stacey-pham,773,1053.97,622,2023-11-28,11
15447,michael-lamb,14556,455.04,970,2023-10-15,8
15448,jerry-allen,13345,518.88,1218,2023-06-24,6
15449,danielle-gray,11827,1637.38,150,2024-05-11,7
15450,calvin-burns,10484,1992.21,1184,2023-07-09,20
15451,alisha-kelly,8357,1348.1,332,2023-12-21,14
15452,dawn-hendricks,5032,750.53,573,2022-09-22,19
15453,kelly-wagner,11582,1088.86,341,2023-12-08,19
15454,lori-richardson,13831,754.37,685,2023-01-30,13
15455,cody-dixon,10560,1444.06,385,2024-07-30,7
15456,dr.-ryan-king,10430,1297.93,897,2022-10-24,10
15457,kathy-bentley,5414,1672.45,1182,2023-02-04,15
15458,robert-steele,4423,1946.66,951,2023-05-13,3
15459,robert-woods,7249,785.79,918,2024-04-13,5
15460,catherine-thompson,3226,1129.5,525,2024-02-22,3
15461,melanie-frost,5878,605.36,971,2023-11-06,7
15462,erin-caldwell,6612,1616.46,611,2022-10-03,10
15463,michael-sherman,3898,1507.59,758,2022-11-24,2
15464,sean-henry,8964,975.28,1016,2024-05-31,18
15465,howard-matthews,16096,1246.61,937,2023-03-19,5
15466,lori-beltran,12815,908.5,189,2023-05-11,4
15467,mary-foster,871,763.48,744,2023-08-28,13
15468,tyrone-suarez,7120,563.77,228,2023-08-01,13
15469,kenneth-austin,7840,1944.14,334,2023-08-04,19
15470,jessica-anderson,10017,1885.05,1105,2023-05-29,3
15471,justin-rogers,2533,1448.06,302,2022-12-27,9
15472,krystal-ortega,10031,905.37,533,2023-09-10,14
15473,cathy-nguyen,1229,1895.19,337,2023-01-31,14
15474,edward-velasquez,5325,539.97,829,2023-03-01,16
15475,karen-patrick,2354,1985.11,825,2024-02-28,8
15476,timothy-spencer,8680,1291.4,963,2023-05-26,8
15477,jacob-white,8351,557.44,356,2023-12-24,19
15478,alison-chapman,2401,295.89,712,2023-10-05,1
15479,jeffrey-bell,253,849.51,215,2022-12-31,18
15480,jeffrey-jacobson,13743,1026.02,559,2024-07-01,19
15481,brett-campbell,5191,1407.42,224,2023-05-26,13
15482,dr.-kelly-pruitt,10490,539.15,1050,2023-09-27,11
15483,shelby-drake,9541,1959.18,958,2024-02-21,13
15484,richard-taylor,3913,182.78,812,2024-06-01,16
15485,michael-rivera,7272,901.01,389,2024-07-17,3
15486,krystal-salazar,14921,1486.86,708,2024-07-13,4
15487,adam-may,10092,1954.13,478,2022-12-23,9
15488,kevin-davidson,9910,438.63,512,2023-05-21,20
15489,megan-wright,10981,1028.73,1064,2023-09-12,16
15490,gregory-thompson,14484,1140.81,244,2024-06-20,14
15491,diane-rush,8989,621.57,268,2024-09-05,11
15492,carlos-anderson,1788,1834.9,1067,2023-10-07,19
15493,ashley-adams,2269,618.24,232,2023-09-26,16
15494,william-schultz,9621,279.67,523,2023-08-31,1
15495,robert-long,2051,1765.21,260,2024-06-09,9
15496,timothy-guerra,5122,1365.01,1160,2023-04-29,11
15497,todd-rodriguez,700,140.58,1086,2023-02-12,7
15498,timothy-hale,1536,1836.63,755,2023-10-01,16
15499,james-silva,13192,1692.31,815,2024-03-02,11
15500,michael-massey,3661,867.07,1188,2022-11-05,7
15501,ryan-turner,3365,1025.59,464,2023-05-28,7
15502,laura-rocha,9800,1270.26,763,2022-10-18,13
15503,alejandro-hebert,12655,1967.25,403,2022-10-29,10
15504,christopher-walton,11162,1755.58,900,2023-12-02,5
15505,pamela-miller,14384,1638.04,1006,2023-07-24,9
15506,gregory-smith,7389,1995.92,853,2023-04-30,19
15507,daniel-gardner,15609,716.01,974,2024-05-23,6
15508,nicholas-martinez,10290,1919.3,1211,2023-12-15,7
15509,nicole-brown,9730,1612.97,427,2022-12-13,13
15510,julie-hampton,10736,1345.54,399,2023-04-30,12
15511,dustin-johnson,11722,205.37,1117,2024-03-09,14
15512,rose-king,3183,809.62,758,2022-11-12,5
15513,thomas-holt,3446,1597.17,772,2023-02-19,19
15514,mark-carrillo,2296,408.43,673,2022-11-12,14
15515,scott-stone,4209,1255.31,872,2022-11-25,6
15516,manuel-brewer,16243,980.79,433,2023-03-19,8
15517,joshua-gibbs,14434,1648.6,799,2023-05-17,16
15518,christopher-guzman,14737,150.41,774,2024-03-17,18
15519,john-gregory,1499,996.3,432,2024-08-04,7
15520,timothy-middleton,12569,220.66,824,2023-09-14,3
15521,kristina-wyatt,806,1746.53,522,2023-08-21,4
15522,william-ferguson,7284,882.07,168,2023-02-27,1
15523,kurt-hatfield,5479,1211.14,1088,2023-09-01,15
15524,melanie-key,4542,1339.09,266,2022-10-20,9
15525,ashley-welch,5554,227.39,706,2024-01-05,17
15526,sharon-galloway,13093,1989.42,889,2023-12-17,17
15527,thomas-stanton,7958,1272.97,379,2023-10-27,16
15528,renee-sanchez,4623,1311.13,130,2024-06-15,19
15529,gilbert-brown,10389,1082.65,822,2023-11-16,19
15530,casey-johnson,4997,204.56,243,2023-09-08,7
15531,amanda-mccarthy,11192,993.27,597,2024-08-19,2
15532,cindy-sherman,4181,1854.2,881,2023-06-11,7
15533,kimberly-brennan,14043,869.27,381,2022-09-24,13
15534,kendra-campbell,7490,787.81,321,2023-05-27,12
15535,vanessa-gardner,5820,1570.26,778,2023-04-25,16
15536,matthew-holmes,12298,620.19,641,2023-07-07,20
15537,kelsey-gentry,6049,1623.34,387,2024-06-17,16
15538,edward-barker,746,861.84,1151,2024-07-30,6
15539,jason-bowers,1857,1465.61,1154,2023-11-22,12
15540,clayton-robinson,11352,302.02,803,2022-11-13,20
15541,cynthia-washington,15812,1943.9,644,2022-10-04,15
15542,anna-mitchell,14855,1012.44,721,2023-10-28,11
15543,jennifer-hutchinson,616,670.49,191,2022-10-24,8
15544,kimberly-gonzales,16343,1330.7,917,2023-07-28,5
15545,donna-white,15328,849.08,817,2023-06-21,14
15546,stephanie-yang,14210,955.27,276,2023-03-31,8
15547,john-brown,1581,1187.31,158,2024-02-18,16
15548,william-ellis,2121,1030.99,980,2024-03-09,5
15549,sherry-harrison,1013,1942.65,523,2023-06-21,17
15550,danielle-perez,13932,1011.22,1035,2023-09-19,1
15551,jessica-ramirez,12481,1631.36,321,2023-07-17,20
15552,stephen-fletcher,14982,1271.83,997,2023-02-20,19
15553,jason-koch,10641,1709.15,488,2022-11-16,4
